Date,Close_BHP,Close_CBA,Close_RIO,Close_SHL,Close_SUN,Close_REA,Close_RHC,Close_IAG,Close_ASX,Close_STO,Close_QBE,Close_SYD,Close_BXB,Close_SCG,Close_NCM,Close_COL,Close_ALL,Close_AMC,Close_GMG,Close_WPL,Close_FMG,Close_TCL,Close_TLS,Close_WES,Close_MQG,Close_WOW,Close_ANZ,Close_NAB,Close_WBC,Close_CSL
2011-05-26,41.031322,50.128403,80.25,12.21,8.650875,12.85,18.1,3.565573,31.356325,12.549717,17.559999,2.95,6.62166,2.64,38.709999,,2.65,6.40191,3.65,45.030998,6.33,5.283298,3.0,23.96406,33.2104,26.877195,22.07,24.876038,22.099546,33.549999
2011-05-27,41.227558,50.695332,80.699997,12.36,8.640576,12.8,18.25,3.575819,31.779661,12.471336,17.5,2.95,6.56731,2.66,39.139999,,2.67,6.410889,3.675,45.346794,6.4,5.292921,3.03,24.257378,33.367748,27.00589,21.99,25.08532,22.000221,34.0
2011-05-30,41.031322,50.028942,80.599998,12.15,8.60968,12.82,18.26,3.616803,31.81904,12.628099,17.389999,2.95,6.612602,2.66,39.209999,,2.67,6.437826,3.725,45.366535,6.4,5.254427,3.02,24.096052,33.062885,26.995991,21.969999,24.895063,21.722115,33.790001
2011-05-31,41.451824,50.347218,81.5,12.3,8.60968,12.8,18.43,3.637295,31.838732,12.854533,17.68,2.95,6.666952,2.66,39.700001,,2.73,6.491699,3.675,46.017872,6.52,5.254427,3.02,24.345373,33.436588,27.134583,22.129999,25.18996,21.980356,33.900002
2011-06-01,41.61068,50.088619,81.550003,12.26,8.702368,12.73,18.4,3.688524,31.848576,12.906788,17.99,2.95,6.62166,2.66,39.419998,,2.7,6.518635,3.75,46.096821,6.69,5.254427,3.03,24.294043,33.820126,27.114784,22.0,24.799934,21.801575,34.099998
2011-06-02,40.694923,49.133793,80.099998,12.16,8.527291,12.36,18.09,3.688524,31.316946,12.427791,17.639999,2.95,6.377084,2.62,38.75,,2.62,6.312122,3.65,45.257977,6.46,5.167816,2.99,23.898064,32.354816,26.679207,21.440001,23.239832,21.304955,33.560001
2011-06-03,40.395905,49.243198,79.760002,12.08,8.444902,12.44,18.049999,3.69877,31.011749,12.288446,17.4,2.95,6.56731,2.62,38.66,,2.6,6.374974,3.625,45.100079,6.46,5.148569,3.03,23.348093,32.108959,26.520813,21.370001,23.116165,21.205631,33.639999
2011-06-06,40.180981,49.412285,79.349998,12.09,8.38311,12.12,18.08,3.64754,30.824696,12.25361,17.41,2.95,6.522018,2.62,38.540001,,2.55,6.303143,3.575,44.991524,6.36,5.158192,3.02,23.252766,32.158131,26.501015,21.25,23.239832,21.205631,33.439999
2011-06-07,40.143604,49.462013,79.290001,12.02,8.444902,11.85,18.02,3.739754,30.696711,12.227483,17.43,2.95,6.503901,2.62,38.360001,,2.52,6.276206,3.6,44.458611,6.23,5.215933,3.08,23.333427,31.46973,26.550512,21.33,23.249344,21.374481,33.630001
2011-06-08,39.984749,49.054222,79.599998,11.93,8.331616,11.86,17.75,3.709016,30.568726,11.98363,17.120001,2.95,6.431434,2.64,37.66,,2.43,6.312122,3.725,43.30397,6.35,5.244804,3.06,23.150105,30.496136,26.411919,21.34,22.906881,21.384415,33.23
2011-06-09,40.134258,49.332714,79.790001,11.96,8.331616,11.86,18.0,3.668032,30.509655,12.192647,17.25,2.95,6.476726,2.61,37.400002,,2.46,6.33008,3.7,43.136204,6.35,5.254427,3.02,23.09144,30.860004,26.510914,21.5,23.097139,21.642656,32.720001
2011-06-10,40.321148,49.322769,80.199997,11.98,8.352214,12.01,18.049999,3.64754,30.568726,12.149102,17.18,2.95,6.522018,2.62,37.450001,,2.47,6.276206,3.675,42.978302,6.32,5.177439,3.01,23.282097,31.499233,26.570311,21.530001,22.992498,21.702251,32.919998
2011-06-14,40.227703,50.178135,80.209999,12.2,8.547888,12.01,18.18,3.668032,30.194614,12.271028,17.280001,2.95,6.648835,2.65,37.490002,,2.45,6.437826,3.675,42.958565,6.26,5.177439,3.04,23.296762,31.863102,26.728703,21.83,23.287395,21.890966,32.849998
2011-06-15,40.078194,50.048836,80.080002,12.05,8.496395,12.21,17.93,3.596311,29.85004,12.062011,16.65,2.95,6.576368,2.66,37.0,,2.45,6.303143,3.725,42.771057,6.3,5.148569,3.05,23.392092,31.754925,26.629707,21.82,23.449114,21.592995,32.259998
2011-06-16,39.24654,48.994549,78.400002,11.92,8.311019,12.24,17.91,3.483606,29.485775,11.835576,16.25,2.95,6.404259,2.62,36.360001,,2.37,6.204376,3.7,41.853268,6.02,5.100451,3.04,23.084106,31.273045,26.431719,21.35,23.078114,20.957321,32.150002
2011-06-17,39.199818,49.253147,77.82,12.0,8.341915,12.5,18.309999,3.493852,29.63345,11.652687,16.709999,2.95,6.422376,2.61,36.57,,2.39,6.33008,3.675,40.2644,6.06,5.110075,3.04,23.069441,30.869839,26.609909,21.34,23.173243,21.066578,32.459999
2011-06-20,38.648499,49.233253,77.300003,11.99,8.352214,12.37,18.15,3.483606,29.298719,11.44367,16.799999,2.95,6.413318,2.61,36.130001,,2.41,6.267228,3.6,39.386086,6.02,5.100451,3.03,23.120771,30.614147,26.510914,21.24,23.249344,20.977186,31.969999
2011-06-21,39.24654,49.989159,78.639999,11.97,8.4552,12.41,18.1,3.504098,29.3381,11.722359,16.91,2.95,6.476726,2.67,36.869999,,2.41,6.357016,3.6,40.363091,6.08,5.138945,3.01,23.062107,31.086193,26.847498,21.549999,23.439602,21.285091,32.259998
2011-06-22,39.676384,50.337273,79.790001,12.0,8.527291,12.24,18.09,3.483606,29.525154,11.739777,16.9,2.95,6.503901,2.62,37.049999,,2.43,6.357016,3.575,40.550594,6.1,5.081204,3.03,22.834787,30.633816,26.877195,21.719999,23.477652,21.374481,32.099998
2011-06-23,39.283916,50.217918,80.0,12.19,8.424304,12.1,18.049999,3.463114,29.535,11.643978,16.709999,2.95,6.522018,2.65,36.849998,,2.38,6.339058,3.6,39.869652,6.06,5.110075,2.96,22.5928,30.604313,26.708904,21.450001,23.26837,20.98712,32.049999
2011-06-24,39.564251,50.854469,80.400002,12.21,8.38311,11.8,18.0,3.47336,29.485775,11.556887,16.82,2.95,6.476726,2.71,36.52,,2.34,6.33008,3.55,39.672279,6.17,4.975346,2.88,22.864119,30.71249,26.976191,21.469999,23.458626,21.225496,31.549999
2011-06-27,39.43343,50.178135,79.800003,12.04,8.311019,11.75,17.82,3.463114,29.190426,11.269489,16.83,2.95,6.286501,2.64,36.07,,2.3,6.303143,3.5,39.435429,6.04,4.965722,2.89,22.746792,30.191273,26.857397,21.24,23.306421,21.146036,30.67
2011-06-28,39.592285,50.526249,80.349998,12.33,8.290422,11.64,17.629999,3.483606,29.45624,11.252071,16.99,2.95,6.250267,2.65,36.349998,,2.32,6.267228,3.525,39.119629,5.99,4.965722,2.91,22.497473,30.181438,26.847498,21.4,23.61083,21.513535,31.549999
2011-06-29,40.321148,51.093178,81.529999,12.71,8.249227,11.57,17.76,3.463114,29.643295,11.495924,17.040001,2.95,6.304617,2.65,37.099998,,2.36,6.276206,3.5,40.086765,6.2,5.004216,2.89,22.908115,30.29945,27.342472,21.6,23.953293,21.672453,32.299999
2011-06-30,40.928535,52.018166,82.989998,12.87,8.38311,11.9,18.18,3.483606,29.978025,11.792031,17.25,2.95,6.540135,2.71,37.709999,,2.42,6.464762,3.525,40.461777,6.35,5.033087,2.89,23.355427,30.732159,27.471167,22.0,24.371857,22.109478,33.060001
2011-07-01,40.900501,51.640213,82.830002,12.47,8.403707,11.99,17.969999,3.432377,29.731899,11.757195,17.18,2.95,6.531076,2.7,37.73,,2.38,6.383953,3.475,40.363091,6.39,5.01384,2.92,23.252766,30.614147,27.490967,21.950001,24.238678,21.881033,32.619999
2011-07-04,41.134113,51.779457,83.150002,12.6,8.403707,11.89,17.969999,3.411885,29.958336,11.731068,17.24,2.95,6.603543,2.69,37.610001,,2.43,6.428847,3.55,40.481514,6.48,5.033087,2.91,23.318762,30.978016,27.441469,21.940001,24.181601,21.871101,32.950001
2011-07-05,41.330345,51.500965,83.32,12.49,8.290422,11.51,17.91,3.452868,30.20446,11.635269,17.280001,2.95,6.558251,2.66,37.459999,,2.38,6.40191,3.525,40.29401,6.47,5.01384,2.94,23.355427,30.623981,27.382071,21.93,23.915241,21.82144,32.5
2011-07-06,41.535923,51.192638,83.599998,12.34,8.290422,12.15,17.809999,3.442622,30.174925,11.591723,17.459999,2.95,6.549193,2.7,38.150002,,2.33,6.40191,3.6,40.382828,6.43,5.004216,2.94,23.377424,30.535473,27.41177,21.85,23.744011,21.74198,32.360001
2011-07-07,41.507889,51.113068,83.550003,12.59,8.311019,11.74,17.639999,3.391393,30.745935,11.62656,17.52,2.95,6.612602,2.71,38.5,,2.34,6.40191,3.55,40.363091,6.38,5.004216,2.94,23.245432,30.515804,27.372171,21.77,23.801088,21.722115,32.700001
2011-07-08,42.003143,51.49102,84.349998,12.58,8.321318,11.9,17.709999,3.432377,30.627794,11.879122,17.709999,2.95,6.558251,2.7,38.790001,,2.38,6.446804,3.65,40.659149,6.53,5.01384,3.0,23.450754,30.486301,27.500866,21.9,23.896215,22.089613,32.799999
2011-07-11,41.395756,50.277596,83.199997,12.53,8.166838,12.15,17.450001,3.381147,30.421049,11.652687,17.440001,2.95,6.476726,2.65,38.799999,,2.38,6.40191,3.6,39.613068,6.49,5.004216,3.02,23.003445,29.532375,27.253378,21.559999,23.591806,21.44401,32.16
2011-07-12,40.610825,49.372498,81.43,12.23,8.022657,12.08,17.190001,3.350409,30.096165,11.434961,17.0,2.95,6.322734,2.61,38.709999,,2.35,6.312122,3.55,39.257793,6.28,5.004216,2.98,22.453474,27.752369,27.085087,21.08,22.716625,20.997051,31.879999
2011-07-13,40.76968,49.332714,80.949997,12.45,8.043254,12.07,17.48,3.391393,29.987869,11.44367,16.959999,2.95,6.422376,2.64,38.959999,,2.33,6.303143,3.55,39.504509,6.38,5.004216,2.98,22.600134,28.126072,27.213779,21.16,22.602472,20.997051,32.779999
2011-07-14,40.741646,48.75584,80.949997,12.5,8.002059,12.14,17.66,3.370901,29.731899,11.539469,16.889999,2.95,6.395201,2.59,39.799999,,2.35,6.267228,3.5,39.514378,6.42,4.946475,2.98,22.013496,27.437672,27.124683,20.98,22.317087,20.629553,32.740002
2011-07-15,40.078194,48.75584,81.360001,12.45,7.950566,12.06,17.6,3.360655,30.076475,11.522051,16.690001,2.95,6.413318,2.61,40.27,,2.27,6.258249,3.45,38.6558,6.41,4.984969,2.99,22.270149,28.519444,27.075186,20.780001,22.26001,20.440838,32.360001
2011-07-18,40.040817,48.626541,81.599998,12.47,7.878475,11.75,17.799999,3.350409,30.096165,11.095309,16.77,2.95,6.349909,2.6,40.41,,2.26,6.285185,3.475,37.747875,6.4,4.965722,3.01,22.101494,28.145741,27.104885,20.75,22.364651,20.589825,32.82
2011-07-19,39.825893,48.288372,81.330002,12.51,7.847579,12.04,17.639999,3.381147,30.243839,11.417543,16.57,2.95,6.304617,2.56,40.73,,2.28,6.339058,3.45,38.409081,6.4,4.956099,3.04,22.152822,27.604855,26.976191,20.77,22.516857,20.540161,33.009998
2011-07-20,40.592136,49.282986,82.550003,12.6,7.940267,12.06,17.700001,3.432377,30.322599,11.62656,16.950001,2.95,6.413318,2.61,40.810001,,2.33,6.473741,3.5,39.168976,6.53,5.052334,3.06,22.798122,28.037563,27.174183,21.200001,23.106651,21.016916,33.310001
2011-07-21,40.722958,49.471958,82.339996,12.71,7.909371,12.05,17.860001,3.411885,30.253685,11.591723,17.049999,2.95,6.440493,2.58,40.599998,,2.27,6.428847,3.475,39.42556,6.52,5.033087,3.06,22.614799,28.617786,27.352373,21.26,23.401548,20.997051,33.400002
2011-07-22,40.58279,50.247757,82.5,12.67,7.960865,12.57,18.309999,3.504098,30.706554,11.652687,17.33,2.95,6.639777,2.56,40.02,,2.36,6.455783,3.6,39.277531,6.64,5.158192,3.06,22.886118,29.561878,27.560263,21.73,23.991344,21.453941,33.299999
2011-07-25,40.237049,49.273037,82.059998,12.52,7.775489,12.29,18.24,3.432377,30.391516,11.339161,16.98,2.95,6.413318,2.48,40.349998,,2.27,6.365995,3.525,38.34,6.58,4.984969,3.04,22.306814,28.578449,27.144484,21.309999,23.430088,21.11624,32.52
2011-07-26,40.666893,49.949375,82.989998,12.57,7.940267,12.19,18.16,3.483606,30.273375,11.53076,17.309999,2.95,6.467668,2.54,40.18,,2.36,6.455783,3.55,38.961731,6.63,5.01384,3.03,22.160156,29.011158,27.124683,21.549999,23.61083,21.215565,32.220001
2011-07-27,40.180981,49.551529,82.589996,12.45,7.878475,12.24,18.280001,3.442622,30.243839,11.400125,17.02,2.95,6.358968,2.52,40.5,,2.43,6.464762,3.575,39.030811,6.53,5.033087,3.02,22.064829,28.843975,27.124683,21.280001,23.258858,20.877863,31.450001
2011-07-28,39.274574,49.173576,81.199997,12.3,7.754891,12.03,17.77,3.381147,29.525154,11.191108,16.51,2.95,6.241209,2.48,40.169998,,2.4,6.357016,3.45,38.409081,6.46,4.975346,3.0,21.536856,27.52618,26.926695,20.99,23.00201,20.510365,31.0
2011-07-29,38.704563,49.004494,80.0,12.14,7.621009,11.95,17.48,3.360655,29.397169,11.217235,16.4,2.95,6.277442,2.44,39.549999,,2.44,6.321101,3.4,37.846565,6.31,4.917605,2.99,21.500191,27.11314,26.669306,20.83,22.83078,20.281919,30.690001
2011-08-02,38.84473,49.153687,80.050003,12.18,7.703398,11.73,17.530001,3.360655,29.722055,11.234653,16.16,2.95,6.105333,2.49,40.029999,,2.46,6.33008,3.425,37.73801,6.47,4.965722,3.01,21.595518,26.552586,26.550512,20.82,22.80224,20.232258,30.219999
2011-08-03,37.517822,48.288372,77.599998,12.02,7.425334,11.1,17.41,3.29918,29.131355,11.016927,15.73,2.95,5.788291,2.42,40.75,,2.42,6.132545,3.375,36.7314,6.21,4.917605,2.98,21.221539,25.234791,26.213928,20.290001,22.069754,19.964085,29.5
2011-08-04,37.433723,47.293762,76.580002,11.82,7.281153,11.05,17.440001,3.278688,28.786779,10.746947,15.43,2.95,5.887933,2.44,40.650002,,2.38,5.997863,3.3,36.020851,6.13,4.879111,2.96,21.111546,24.634897,25.936743,19.809999,21.565575,19.636314,29.42
2011-08-05,35.620907,46.010712,72.0,11.54,6.951596,11.08,17.049999,3.145491,27.851505,10.032806,14.66,2.95,5.652416,2.37,39.200001,,2.3,5.818286,3.15,34.096451,5.74,4.782876,2.89,20.532244,22.864725,25.233875,19.1,20.709419,19.139696,28.389999
2011-08-08,34.200558,45.374161,68.629997,11.28,6.632337,10.98,16.459999,3.02254,26.729176,9.841208,14.23,2.95,5.589007,2.27,38.82,,2.31,5.611773,3.0,33.366161,5.59,4.638523,2.81,20.348919,22.48119,24.659704,18.5,19.881804,18.712605,27.719999
2011-08-09,34.621056,47.025215,69.739998,11.18,6.807415,10.67,16.57,3.043032,27.201735,9.971843,14.22,2.95,5.706766,2.39,38.720001,,2.26,5.683603,3.0,34.353035,5.74,4.542289,2.79,20.407583,23.110582,24.639904,19.01,20.452574,19.129765,27.459999
2011-08-10,35.882549,47.970097,72.349998,11.32,6.972193,10.7,16.629999,3.032786,27.556154,10.36375,13.88,2.95,5.833583,2.22,39.25,,2.34,5.827265,3.025,35.853081,5.88,4.696264,2.83,20.935555,23.03191,24.917091,19.799999,21.689241,20.003815,28.610001
2011-08-11,35.443363,48.318211,70.410004,11.2,7.106076,10.61,16.530001,3.084016,27.703831,10.128606,13.19,2.95,5.752057,2.2,40.740002,,2.23,5.737476,2.9,36.504417,5.79,4.648147,2.99,20.715567,22.589367,25.243774,20.09,21.784369,20.311716,28.35
2011-08-12,35.705009,48.298321,71.519997,11.29,7.064881,10.74,16.629999,3.053278,28.452049,10.189569,13.19,2.95,5.797349,2.32,40.73,,2.19,5.809307,3.025,36.563629,5.94,4.802123,3.05,21.082212,23.189259,25.501163,19.92,21.841446,20.331581,29.17
2011-08-15,37.237492,47.12468,74.519997,11.8,7.188465,11.17,17.15,3.145491,29.397169,10.546639,13.56,2.95,5.951341,2.42,40.400002,,2.19,5.961947,3.125,37.846565,6.14,4.984969,3.11,21.749512,23.867825,26.065435,20.65,22.421728,21.02685,29.33
2011-08-16,36.845024,46.577641,73.389999,11.75,7.342945,11.27,17.0,3.165983,29.072285,10.389877,13.51,2.95,6.01475,2.45,38.700001,,2.2,5.961947,3.225,36.830086,6.12,4.888734,3.11,21.720179,24.674236,26.085234,20.35,22.079268,20.11307,29.860001
2011-08-17,37.209457,47.144569,74.419998,11.94,7.548918,11.6,17.24,3.24795,29.042749,10.572767,13.89,2.95,6.277442,2.46,39.09,,2.18,6.006841,3.325,37.264309,6.24,5.004216,3.16,22.218821,25.352802,26.669306,20.58,22.221958,20.371311,29.07
2011-08-18,36.536659,47.065002,73.339996,11.81,7.45623,11.73,17.08,3.155737,28.9443,10.172151,13.75,2.95,6.304617,2.43,38.66,,2.15,5.961947,3.225,36.385994,6.05,4.946475,3.13,22.299482,24.900423,26.540611,20.42,22.031704,20.242191,28.200001
2011-08-19,35.041553,45.71233,69.419998,11.54,7.209062,11.69,16.9,3.012295,28.599726,9.6409,12.98,2.95,6.023808,2.39,39.540001,,2.08,5.86318,3.1,34.974766,5.75,4.82137,3.07,21.87417,23.464619,26.204029,19.5,21.308727,19.517126,27.27
2011-08-22,35.069588,45.652653,68.580002,11.52,7.209062,11.72,16.870001,3.063524,28.49143,9.788953,13.25,2.95,5.951341,2.4,40.200001,,1.99,6.01582,3.125,34.07671,5.6,4.869487,2.97,21.734844,23.081081,26.332722,19.299999,21.127983,19.229088,27.84
2011-08-23,35.705009,46.756672,70.099998,11.29,7.404737,11.86,16.799999,3.155737,28.895075,10.233114,13.57,2.95,6.041925,2.44,40.549999,,2.02,6.105609,3.175,34.658966,5.83,4.946475,3.01,21.588186,24.035007,26.7782,19.82,21.793882,19.924355,28.549999
2011-08-24,35.705009,46.458286,68.93,11.5,7.816683,12.15,16.809999,3.186475,28.904921,9.858626,14.0,2.95,6.041925,2.48,40.380001,,2.08,6.042757,3.15,34.31356,5.76,4.936852,3.06,21.639517,23.612131,26.995991,19.690001,21.441908,19.586655,28.24
2011-08-25,36.078785,47.234085,69.730003,11.23,8.063851,12.69,17.52,3.07377,28.816315,10.041515,13.66,2.95,6.105333,2.52,39.560001,,2.1,6.105609,3.225,35.280697,5.8,4.994593,3.11,21.998831,23.99567,25.491262,19.879999,21.946087,19.864759,29.0
2011-08-26,36.106815,47.114731,69.150002,11.44,8.084449,12.5,17.4,3.012295,28.895075,10.067643,13.8,2.95,6.078158,2.5,39.490002,,2.12,5.997863,3.2,34.935291,5.77,4.956099,3.06,22.167488,23.848154,24.976488,19.85,22.02219,19.914421,28.26
2011-08-29,36.583382,47.701553,70.610001,11.72,8.043254,12.75,17.65,3.032786,28.363445,10.276659,14.05,2.95,6.168742,2.58,40.07,,2.1,5.890116,3.25,35.408989,5.9,4.975346,3.07,22.482805,24.477551,25.154678,20.209999,22.298061,20.281919,28.879999
2011-08-30,36.770271,47.671715,71.790001,11.7,8.043254,12.9,17.709999,3.043032,28.196079,10.189569,14.11,2.95,6.023808,2.59,39.68,,2.07,5.935011,3.25,34.866207,5.99,4.984969,2.99,22.365479,25.254459,24.897291,20.18,22.507343,20.341515,28.440001
2011-08-31,37.134705,47.960152,72.519997,11.75,8.424304,12.93,17.799999,3.114754,28.57019,10.233114,14.12,2.95,6.096275,2.62,40.25,,2.08,6.01582,3.25,34.718178,6.05,4.975346,3.03,22.548801,25.411806,24.966589,20.290001,22.564421,20.460703,28.120001
2011-09-01,37.25618,47.820908,73.080002,11.37,8.321318,12.88,17.889999,3.125,28.737555,10.503094,14.18,2.95,6.150625,2.61,39.450001,,2.16,6.033778,3.275,34.639229,6.15,4.994593,3.06,22.490139,25.637997,25.243774,20.27,22.688087,20.579891,28.0
2011-09-02,36.480595,47.263924,72.050003,11.16,8.22863,12.56,17.879999,3.07377,28.599726,10.442131,13.91,3.2,6.041925,2.54,39.099998,,2.15,5.94399,3.125,34.46159,6.11,4.946475,3.04,22.204153,24.73324,24.996286,19.92,22.364651,20.371311,27.65
2011-09-05,35.228443,46.140015,69.790001,10.93,8.07415,12.32,17.75,3.043032,28.117319,9.928298,13.32,3.17,5.90605,2.5,39.389999,,2.13,5.899095,3.025,33.40564,6.01,5.004216,3.01,21.756844,23.641636,24.917091,19.41,21.660702,19.844894,26.809999
2011-09-06,34.4622,45.732224,68.410004,10.71,7.909371,12.35,17.82,3.02254,27.782591,9.649609,12.87,3.15,5.806408,2.42,39.75,,2.1,5.818286,2.95,33.316818,6.02,4.984969,2.97,21.742178,22.776217,24.748798,19.26,21.061394,19.368141,26.790001
2011-09-07,35.723698,47.234085,70.599998,10.88,8.22863,12.67,17.639999,3.094262,28.264996,10.015388,13.23,3.23,5.987575,2.43,39.529999,,2.14,5.881138,3.075,33.47472,6.18,5.052334,3.03,22.416809,23.140085,25.273474,20.030001,21.82242,19.934286,27.84
2011-09-08,35.667629,46.965542,71.300003,10.97,8.372811,12.9,17.719999,3.084016,27.831816,10.067643,13.17,3.28,6.01475,2.41,39.549999,,2.17,5.899095,3.15,33.47472,6.19,5.110075,3.02,22.372812,22.815556,25.233875,19.92,22.079268,19.954151,27.68
2011-09-09,35.424675,47.154514,71.25,11.19,8.568486,12.6,17.690001,3.084016,28.087786,10.032806,13.15,3.32,6.032867,2.4,39.860001,,2.16,5.988884,3.1,33.573406,6.21,5.177439,3.04,22.622131,22.61887,25.124981,19.940001,22.183908,19.993881,27.51
2011-09-12,34.06039,45.205078,68.199997,10.96,8.084449,12.0,17.33,2.971311,27.595535,9.501555,12.67,3.25,5.806408,2.39,39.799999,,2.03,5.737476,3.0,32.142441,5.92,5.081204,2.98,22.123491,21.664944,24.09543,19.209999,21.270676,19.070169,26.700001
2011-09-13,34.845322,44.866913,68.900002,11.08,8.115345,12.29,17.459999,3.002049,27.959801,9.762826,13.0,3.26,5.779233,2.45,39.400002,,2.05,5.818286,2.975,32.70496,6.03,5.061957,3.0,22.365479,21.694445,23.91724,19.32,21.38483,19.179426,26.889999
2011-09-14,34.480888,43.762894,68.349998,10.85,8.032955,12.26,17.07,2.991803,28.05825,9.527682,12.88,3.27,5.724882,2.42,38.75,,2.0,5.737476,2.9,31.826641,5.88,5.129322,3.02,22.079494,20.888035,24.016235,19.02,20.747471,18.792063,26.27
2011-09-15,35.163033,44.518799,69.379997,11.23,7.981462,12.21,17.48,3.063524,28.560345,9.762826,13.0,3.31,5.697707,2.43,38.110001,,2.02,5.854201,3.0,32.77404,5.88,5.215933,3.06,22.424143,21.094555,24.293421,19.41,21.242138,19.278749,26.559999
2011-09-16,35.723698,45.334377,71.269997,11.2,8.321318,12.3,18.17,3.094262,29.43655,9.971843,13.02,3.33,5.887933,2.5,38.110001,,2.05,6.01582,3.225,33.800388,6.09,5.187063,3.06,22.534136,22.13699,24.382517,19.799999,21.746319,19.785301,27.049999
2011-09-19,35.134998,44.707771,70.199997,11.28,8.238928,11.99,17.879999,3.02254,29.141199,9.797663,12.65,3.28,5.842641,2.46,38.169998,,1.98,5.827265,3.15,32.961544,5.93,5.052334,3.06,22.336147,21.428921,24.194426,19.41,21.346779,19.378075,26.450001
2011-09-20,34.387444,44.130898,68.900002,11.28,8.094747,11.95,18.030001,2.981557,29.190426,9.780244,12.3,3.25,5.842641,2.43,38.34,,1.935,5.78237,3.075,32.912201,5.77,5.061957,3.04,22.453474,20.937204,24.362719,19.32,20.928215,19.099966,27.200001
2011-09-21,34.695812,43.713161,69.589996,11.55,8.208032,12.14,18.379999,3.012295,29.367636,10.006679,12.43,3.26,5.915108,2.48,38.830002,,1.97,6.006841,3.05,33.237869,5.81,5.23518,3.08,22.482805,21.625605,24.620106,19.389999,21.108957,19.179426,28.469999
2011-09-22,33.294147,42.698658,65.099998,11.41,8.053553,11.8,18.129999,2.991803,29.072285,9.684445,12.08,3.21,5.824524,2.37,37.619999,,1.935,6.078672,2.925,32.102966,5.46,5.20631,3.08,22.123491,20.799524,24.243923,18.98,20.4716,18.792063,28.0
2011-09-23,32.28495,43.096504,62.650002,11.29,8.177136,11.6,18.379999,2.961065,28.855696,9.449301,12.04,3.22,5.842641,2.38,36.099998,,1.935,6.186418,2.85,30.958195,4.95,5.129322,3.06,21.888838,20.366816,24.32312,18.75,19.986444,18.603348,28.450001
2011-09-26,31.724287,43.613701,60.200001,11.58,8.166838,11.5,18.74,3.02254,28.904921,9.057395,12.25,3.18,5.806408,2.4,32.860001,,1.91,6.087651,2.825,29.408804,4.6,5.100451,3.04,22.343479,19.698084,24.521111,18.780001,20.129137,19.060238,29.02
2011-09-27,33.032505,45.304539,63.419998,11.7,8.331616,11.57,18.68,3.114754,29.25934,9.606064,12.55,3.2,5.779233,2.5,34.419998,,1.975,6.01582,2.875,30.454889,4.91,5.148569,3.06,23.135439,21.556765,24.659704,19.790001,21.289701,20.11307,29.0
2011-09-28,33.19136,45.25481,64.050003,11.75,8.177136,11.5,18.65,3.125,29.564535,9.632191,12.69,3.21,5.770174,2.53,35.110001,,2.06,6.09663,2.975,31.520712,4.52,5.119698,3.09,23.377424,22.166491,24.827995,19.74,21.831932,20.510365,28.809999
2011-09-29,32.742828,45.264755,62.450001,11.8,8.094747,11.42,18.75,3.094262,29.45624,9.815081,12.62,3.25,5.752057,2.45,34.16,,2.02,6.132545,2.85,31.718086,4.45,5.20631,3.09,23.216101,22.13699,24.748798,19.58,21.403856,20.411041,29.870001
2011-09-30,32.72414,45.304539,61.799999,11.4,8.218331,11.64,19.0,3.094262,29.859884,9.902171,12.88,3.23,5.860758,2.42,34.080002,,2.1,6.222333,2.875,32.053623,4.42,5.215933,3.1,23.164768,22.491022,24.610207,19.52,21.28019,20.202461,29.68
2011-10-04,31.640186,43.275532,59.0,11.44,7.868177,11.5,18.440001,2.971311,28.9443,9.475428,12.64,3.22,5.616182,2.37,33.900002,,2.02,6.024799,2.75,31.096355,4.06,5.129322,3.0,22.028164,20.455324,24.164728,18.98,20.414522,19.209223,29.4
2011-10-05,32.826927,43.275532,60.299999,11.39,7.981462,11.6,18.83,2.991803,29.091974,9.893462,13.1,3.22,5.589007,2.37,33.860001,,2.03,5.988884,2.725,32.369419,4.25,5.081204,3.01,22.006165,20.730684,23.937038,19.17,20.718933,19.676044,29.34
2011-10-06,33.920223,45.15535,63.279999,11.49,8.187435,11.48,19.1,3.084016,29.584225,10.102479,13.49,3.3,5.978516,2.46,35.060001,,2.13,6.195397,2.875,33.889206,4.55,5.061957,3.06,22.54147,22.166491,24.253822,20.040001,21.755831,20.589825,30.280001
2011-10-07,34.761223,46.000767,66.400002,11.45,8.393408,11.56,19.01,3.165983,29.810659,10.468258,13.85,3.34,6.078158,2.5,35.759998,,2.26,6.16846,2.95,34.619492,4.9,5.148569,3.03,22.96678,23.661304,24.382517,20.709999,22.602472,21.096375,30.639999
2011-10-10,34.667778,46.458286,67.400002,11.48,8.341915,11.5,19.040001,3.227459,30.04694,10.738238,13.96,3.33,6.150625,2.5,35.869999,,2.31,6.240291,2.925,35.083321,4.94,5.167816,3.08,23.164768,24.035007,24.600306,21.0,22.878344,21.553265,30.549999
2011-10-11,34.938766,46.99538,68.0,11.5,8.403707,11.61,18.870001,3.196721,30.253685,11.025636,13.98,3.37,6.1778,2.53,36.400002,,2.37,6.276206,2.85,35.122795,4.81,5.119698,3.09,23.282097,24.693905,24.372618,21.200001,23.030548,21.771776,30.41
